src/controllers/admin/uploads.js: line 221, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 244, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 248, col 41, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 252, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 256, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 264, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/uploads.js: line 271, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/admin/users.js: line 21, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 29, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 72, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 79, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 114, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 119, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 137, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 170, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 171, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 174, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 209, col 37, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 228, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 238, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 255, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 280, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin/users.js: line 305, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/admin/widgets.js: line 6, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/admin.js: line 36, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin.js: line 60, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/admin.js: line 66, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/api.js: line 27, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/api.js: line 148, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/api.js: line 153, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/authentication.js: line 23, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 36, col 21, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
src/controllers/authentication.js: line 76, col 37, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 118, col 37, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
src/controllers/authentication.js: line 128, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 144, col 45, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 178, col 64, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 220, col 42, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 239, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 278, col 37, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 296, col 21, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
src/controllers/authentication.js: line 333, col 17, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
src/controllers/authentication.js: line 342, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 351, col 46, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 409, col 39, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 462, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/authentication.js: line 487, col 21, 'Optional chaining' is only available in ES11 (use 'esversion: 11').
src/controllers/authentication.js: line 497, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/categories.js: line 14, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/category.js: line 28, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/category.js: line 187, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/composer.js: line 11, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/composer.js: line 13, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/composer.js: line 42, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/composer.js: line 57, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/errors.js: line 14, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/errors.js: line 43, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/errors.js: line 59, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/errors.js: line 65, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/errors.js: line 43, col 67, 'next' is defined but never used.
src/controllers/errors.js: line 121, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/globalmods.js: line 13, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/globalmods.js: line 32, col 42, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/groups.js: line 17, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/groups.js: line 42, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/groups.js: line 70, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/groups.js: line 131, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/helpers.js: line 23, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 49, col 27, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/helpers.js: line 125, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 190, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 250, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 255, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 260, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 281, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 336, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 416, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 450, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 485, col 75, Expected a 'break' statement before 'case'.
src/controllers/helpers.js: line 523, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 542, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/helpers.js: line 543, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/home.js: line 13, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/home.js: line 24, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/index.js: line 47, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 53, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/index.js: line 99, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 147, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 196, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 212, col 77, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/index.js: line 227, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 231, col 16, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/index.js: line 270, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/index.js: line 367, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/mods.js: line 22, col 29, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 102, col 67, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 131, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 136, col 57, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 138, col 31, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/mods.js: line 138, col 57, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/mods.js: line 160, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 214, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 229, col 45, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/mods.js: line 231, col 24, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/mods.js: line 231, col 43, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/mods.js: line 263, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').

src/controllers/ping.js: line 6, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/popular.js: line 12, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/posts.js: line 16, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/posts.js: line 50, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/reactions.js: line 10, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/recent.js: line 16, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/recent.js: line 25, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/recent.js: line 71, col 24, 'object spread property' is only available in ES9 (use 'esversion: 9').

src/controllers/search.js: line 22, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/search.js: line 149, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/search.js: line 161, col 51, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/search.js: line 170, col 56, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/search.js: line 179, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/search.js: line 195, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/service-worker.js: line 11, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/service-worker.js: line 32, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/sitemap.js: line 8, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/sitemap.js: line 27, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/sitemap.js: line 30, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/tags.js: line 19, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/tags.js: line 88, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/top.js: line 12, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/topics.js: line 26, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 199, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 210, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 225, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 233, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 285, col 14, 'Trailing comma in arguments lists' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 332, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 385, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/topics.js: line 405, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/unread.js: line 17, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/unread.js: line 82, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/uploads.js: line 18, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 51, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 52, col 46, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 61, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 89, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 102, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 127, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 133, col 53, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 158, col 32, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/uploads.js: line 185, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/user.js: line 9, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 18, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 22, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 26, col 33, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 30, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 38, col 37, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/user.js: line 60, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/users.js: line 19, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 39, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 50, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 72, col 41, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 76, col 46, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 83, col 44, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 87, col 34, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 91, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 95, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 103, col 35, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 108, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 154, col 36, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 155, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 163, col 5, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/users.js: line 195, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/well-known.js: line 12, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/well-known.js: line 62, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/well-known.js: line 93, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/admin.js: line 10, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 19, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 25, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 34, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 40, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 44, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 51, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 58, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 65, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/admin.js: line 82, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/categories.js: line 11, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 15, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 19, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 24, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 34, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 39, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 40, col 86, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/categories.js: line 43, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 44, col 59, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/categories.js: line 48, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 54, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 56, col 61, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/categories.js: line 61, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 79, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 84, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 98, col 27, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 109, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/categories.js: line 126, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/chats.js: line 8, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 27, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 33, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 35, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 42, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 47, col 13, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 54, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 64, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 65, col 26, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 72, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 81, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 91, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 94, col 44, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 98, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 101, col 52, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 105, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 113, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 123, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 133, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 143, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 145, col 50, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 150, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 162, col 28, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 165, col 92, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 168, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 174, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 175, col 81, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 178, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 179, col 80, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/chats.js: line 182, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 190, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 197, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 204, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/chats.js: line 211, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/files.js: line 8, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/files.js: line 13, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/flags.js: line 9, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 15, col 13, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 19, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 30, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 35, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 40, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/flags.js: line 51, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/groups.js: line 9, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 10, col 73, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/groups.js: line 13, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 17, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 22, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 24, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/groups.js: line 30, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 35, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 37, col 80, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/groups.js: line 40, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 45, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 50, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 55, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 60, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 65, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 70, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 75, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 80, col 22, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 85, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/groups.js: line 90, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/posts.js: line 13, col 25, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 38, col 13, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 47, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 59, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 68, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 77, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 79, col 12, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 87, col 15, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 92, col 17, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 97, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 102, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 110, col 1, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 115, col 14, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 128, col 16, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 134, col 19, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 139, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 144, col 23, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 149, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 154, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 160, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 166, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 167, col 76, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 170, col 18, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 171, col 76, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 174, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 175, col 79, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 178, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 179, col 42, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 181, col 76, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 184, col 20, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 185, col 58, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 193, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 198, col 26, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 203, col 24, 'async functions' is only available in ES8 (use 'esversion: 8').
src/controllers/write/posts.js: line 204, col 80, 'object spread property' is only available in ES9 (use 'esversion: 9').
src/controllers/write/posts.js: line 208, col 31, 'async functions' is only available in ES8 (use 'esversion: 8').

src/controllers/write/search.js: line 8, col 21, 'async functions' is only available in ES8 (use 'esversion: 8').
